Account No,Coding ID,Archival_Culture_Name,Possible_GJB_All_cid_Matches,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38
31810,,MOTA,,,,111,5,6,5,5,2,2,4,1,1,111,1,111,111,111,111,1,111,2,2,111,1,1,1,2,1,1,1,1,1,2,1,1,3,1,2
15427,,MOTILON,21814,,,1,5,1,2,4,3,1,3,1,111,111,111,111,111,111,111,111,111,4,2,1,1,2,2,111,111,111,3,2,111,111,1,1,111,111,111
8437572,,MOTU,21825,,,5,5,4,4,5,2,1,3,1,1,111,1,2,111,111,111,2,1,2,4,1,1,2,2,2,2,2,1,2,1,2,0,1,4,1,111
4214340,,MPONGWE,,,,111,5,3,5,4,4,1,3,2,111,111,111,111,111,111,111,111,111,2,1,1,3,1,1,2,1,1,1,111,111,111,0,1,111,111,111
4230980,,MUJU,,,,1,5,4,4,4,4,2,4,1,1,111,1,2,111,111,111,111,111,2,3,1,3,3,1,2,3,3,1,2,1,1,0,1,5,1,111
8420932,,MUMUYE,,,,4,5,4,5,4,5,2,5,3,3,1,2,1,111,111,111,111,3,2,1,1,3,3,1,2,3,3,1,2,1,2,0,2,4,111,111
12615748,,MUNDANG,30025,,,111,5,4,5,5,4,3,3,3,3,3,2,1,111,111,111,1,111,2,1,111,3,3,1,2,3,3,1,111,1,111,0,2,4,2,111
46146,,MUNDURUCU,,,,2,5,3,4,2,3,1,3,1,111,111,1,2,111,111,111,1,1,1,3,1,1,3,1,1,2,2,3,111,1,1,1,1,4,1,111
35652,,MUONG,21913,,,111,5,8,5,4,3,2,6,3,3,1,2,2,111,111,111,2,111,2,3,1,3,3,1,2,3,111,1,111,1,3,0,3,4,1,111
2133572,,MURIA GOND,21924,,,111,5,4,4,3,4,2,3,3,3,1,1,3,111,111,111,1,1,2,3,1,3,3,1,111,111,111,3,2,111,1,0,111,111,2,2
47427,,MURINBATA,,,,1,1,1,1,3,4,1,1,111,111,111,1,1,111,111,111,111,111,111,2,111,3,3,1,111,111,111,1,2,111,111,0,1,111,1,111
6339652,,MURRAYTORR,21946,,,111,5,6,5,5,2,2,4,1,1,111,1,1,111,111,111,111,111,1,3,3,3,3,1,111,111,111,1,2,1,1,0,1,1,111,111
2147908,,MURUT,21957; 30095,,,4,3,4,4,3,4,2,3,3,1,111,2,2,111,111,111,1,2,2,3,2,3,2,2,1,2,2,3,2,2,3,0,1,4,1,2
4227396,,MUSGU,,,,111,5,4,5,5,3,2,5,3,3,3,111,111,111,111,111,1,111,2,1,111,3,3,1,111,111,111,111,111,111,111,0,111,111,111,111
53059,,MUTAIR,,,,111,1,5,5,4,5,4,1,111,3,3,2,3,111,111,111,111,3,2,3,3,3,3,1,2,2,2,2,3,111,111,0,2,111,4,111
24387,,MZAB,22001,,,7,5,4,5,5,5,2,6,2,2,2,2,3,111,111,111,2,3,2,4,3,3,3,1,111,111,111,1,111,111,5,2,1,1,4,111
12632132,,N CAYAPO,22045,,,3,2,3,4,3,4,1,3,1,111,111,1,2,111,111,111,1,1,4,4,1,1,2,2,1,2,2,2,1,111,111,0,1,6,1,2
7235,,N.AUSTRALI,,,,1,1,1,1,2,3,1,1,111,111,111,1,1,111,111,111,1,3,1,2,111,3,1,2,1,2,111,1,111,111,1,1,1,4,1,1
63555,,N.SAULTEAU,,,,2,2,2,3,2,2,1,1,111,111,111,1,3,111,111,111,2,111,4,3,1,3,3,1,111,111,111,3,2,111,1,0,1,1,1,3
34882,,NABESNA,,,,1,2,2,3,1,3,1,1,111,111,111,1,3,111,111,111,111,3,4,4,3,1,1,1,1,2,2,3,2,111,1,0,1,2,1,3
12607812,,NAIL,,,,111,2,5,5,4,5,4,5,3,3,3,111,111,111,111,111,111,111,2,3,3,3,3,1,2,3,3,2,111,111,111,0,2,111,4,111
52290,,NAMA,,,,3,1,3,4,2,4,4,1,111,3,3,2,2,111,111,111,1,1,3,3,3,3,3,1,1,2,3,1,2,111,2,2,2,4,1,4
17987,,NAMBICUARA,22144,,,1,2,1,2,2,4,1,3,1,111,111,1,1,111,111,111,2,3,4,3,3,3,2,2,1,2,2,3,2,111,1,1,1,2,1,111
14712900,,NAMSHI,,,,111,5,4,5,4,4,3,3,3,3,3,111,111,111,111,111,111,3,2,1,111,3,0,111,2,3,3,111,111,111,111,0,111,5,1,111
8429379,,NANDI,22166,,,111,5,4,5,5,5,4,5,3,3,3,2,1,111,111,111,1,111,2,3,3,3,2,2,2,3,3,3,1,1,1,0,2,3,2,111
12593220,,NANKANSE,,,,111,5,4,5,4,4,2,3,3,3,3,2,3,111,111,111,2,111,2,1,1,3,1,2,2,3,3,1,2,1,2,0,1,4,2,111
14728516,,NAPLES,22188,,,8,6,7,5,5,4,2,5,3,3,3,2,2,111,111,111,1,2,4,4,3,2,2,2,2,2,2,2,3,2,4,0,4,6,4,4
8004,,NARON,,,,1,1,1,1,2,5,1,1,111,111,111,1,1,111,111,111,111,1,4,3,3,3,2,2,1,2,2,3,111,111,1,0,1,4,2,111
34371,,NASKAPI,,,,1,2,2,4,1,3,1,1,111,111,111,1,3,111,111,111,2,1,4,3,1,2,2,2,1,2,3,3,2,111,1,1,1,3,2,111
8437827,,NATCHEZ,,,,4,5,3,5,2,3,1,3,3,111,111,1,1,111,111,111,111,1,4,2,1,3,2,2,111,111,111,3,111,111,4,2,2,4,2,2
55363,,NAURUANS,,,,4,5,3,5,5,2,1,4,2,111,111,1,2,111,111,111,111,111,4,3,1,1,1,2,111,111,111,3,2,1,3,0,2,111,111,111
13891,,NAVAHO,22243,,,4,2,3,3,4,5,1,6,3,111,111,2,3,111,111,111,2,2,4,1,1,1,1,1,111,111,1,3,2,1,2,1,1,2,1,3
8440899,,NDAU,22276,,,111,111,4,5,4,3,2,3,3,3,3,111,111,111,111,111,111,111,2,1,111,3,1,2,2,3,3,1,1,111,111,0,111,4,111,111
8439875,,NDEBELE,,,,7,6,4,5,4,5,3,3,3,3,3,2,1,111,111,111,1,111,2,1,111,3,3,1,2,3,3,3,2,111,5,0,4,6,2,111
20035,,NDEMBU,20230,,,1,3,4,5,3,4,2,3,3,2,1,2,1,111,111,111,2,111,4,1,111,1,1,1,111,111,1,1,2,1,111,0,3,4,111,111
8409156,,NDOB,,,,111,5,4,5,4,4,2,3,3,2,1,2,1,111,111,111,111,111,2,1,1,3,3,1,2,3,3,1,2,1,111,0,2,111,111,111
4213828,,NDOKO,,,,111,5,3,5,4,4,1,3,1,111,111,111,1,111,111,111,111,111,2,1,1,2,1,1,2,1,1,3,111,1,2,0,1,4,111,111
4226372,,NDORO,,,,111,5,4,5,4,4,2,3,3,2,1,111,111,111,111,111,111,111,4,4,1,1,1,1,2,1,1,3,1,1,2,0,1,4,111,111
12623172,,NEGRI SEMBIL,,,,7,5,4,5,5,4,2,6,3,3,1,1,1,111,111,111,2,3,2,3,3,1,1,1,2,1,1,1,111,1,1,0,4,6,4,111
10536516,,NEW MEXICO,22430,,,8,5,8,5,5,5,2,6,3,3,3,111,3,111,111,111,2,3,4,4,1,3,2,2,2,2,111,1,111,1,4,0,4,1,4,111
8391748,,NEZ PERCE,,,,3,2,2,2,2,2,1,1,111,111,111,1,3,111,111,111,1,1,2,3,1,3,2,2,1,2,2,3,2,111,3,0,2,6,1,3
12601668,,NGALA,,,,4,5,4,5,4,2,2,3,1,2,1,111,1,111,111,111,111,111,2,1,1,3,3,1,2,3,3,3,111,1,3,0,2,111,2,3
10522436,,NGARAWAPUM,10140,,,3,5,4,4,3,5,2,4,1,1,111,1,3,111,111,111,1,111,1,3,3,3,3,1,2,3,111,1,2,1,1,0,1,2,111,111
2130500,,NGBANDI,,,,111,5,4,5,4,3,2,3,1,2,1,2,1,111,111,111,111,111,2,1,111,3,3,1,2,3,3,1,1,1,2,0,1,4,2,111
28484,,NGERE,,,,4,5,4,5,5,3,2,3,3,3,1,2,1,111,111,111,111,1,2,1,111,3,3,1,2,3,3,1,111,1,111,0,2,4,2,4
14714692,,NGIZIM,,,,111,111,3,4,5,4,2,111,111,111,111,111,111,111,111,111,111,1,2,1,1,3,3,1,111,111,3,1,2,111,111,0,111,4,111,111
8408132,,NGOMBE,,,,3,5,3,5,3,3,1,3,1,111,111,2,1,111,111,111,2,1,2,1,1,3,3,1,2,3,2,1,111,1,2,0,2,2,1,1
8404292,,NGONDE,,,,111,5,4,5,4,4,2,5,2,3,3,2,3,111,111,111,1,111,2,1,111,2,3,1,2,3,3,3,2,1,4,0,3,6,1,111
8433475,,NGONI,22573,,,3,5,4,5,4,3,2,3,3,3,3,2,1,111,111,111,1,111,4,1,111,3,2,2,2,3,3,3,2,2,4,2,4,111,1,111
12622660,,NGULU,,,,111,5,4,5,4,4,2,3,3,2,1,2,3,111,111,111,2,111,4,3,3,1,1,1,111,111,111,1,2,1,2,0,1,4,2,111
4214084,,NGUMBA,,,,111,5,4,5,4,2,2,3,1,2,1,111,111,111,111,111,1,1,2,1,111,3,3,1,2,3,3,1,111,111,4,0,1,4,111,111
52803,,NGUMBI,,,,111,111,3,5,4,4,3,111,111,111,111,111,111,111,111,111,111,111,2,1,111,3,1,1,2,3,1,111,111,111,4,0,111,6,111,111
29763,,NICOBARESE,,,,1,4,4,4,4,3,2,4,2,1,111,2,3,111,111,111,2,1,4,3,3,1,2,2,1,2,2,3,3,2,1,1,1,2,111,2
63811,,NIPIGON,,,,2,2,2,3,1,2,1,1,111,111,111,1,3,111,111,111,2,111,4,3,1,3,3,1,111,111,2,111,2,111,1,0,1,4,2,3
1092,,NISENAN,,,,111,2,1,1,2,3,1,1,111,111,111,1,1,111,111,111,2,3,4,3,3,3,2,2,111,111,2,3,2,2,2,0,1,4,1,3
2133060,,NIUEANS,22672,,,4,5,3,5,5,1,1,4,1,111,111,1,2,111,111,111,111,1,4,3,3,3,2,2,111,111,3,1,2,1,3,0,2,111,1,2
56386,,NKUNDO,,,,111,4,4,4,4,3,1,3,1,2,1,2,1,111,111,111,1,1,2,1,1,3,1,2,2,3,3,1,1,111,4,0,3,4,2,111
36930,,NOMLAKI,,,,3,5,1,1,2,4,1,1,111,111,111,1,1,111,111,111,111,2,3,3,3,3,3,1,111,111,2,1,1,1,2,1,1,4,2,3
8443459,,NOMOIANS,,,,111,111,3,5,5,2,2,4,111,111,111,111,111,111,111,111,111,111,4,4,1,1,1,1,111,111,111,1,1,111,111,0,111,111,111,111
4223812,,NONO,,,,7,5,4,4,5,3,2,5,3,3,3,111,111,111,111,111,111,111,2,2,1,3,0,111,2,3,111,1,111,111,111,0,2,111,4,111
49220,,NOOTKA,22749,,,111,2,2,3,3,1,1,1,111,111,111,1,3,111,111,111,2,3,3,3,1,3,2,2,111,111,2,3,2,2,4,0,2,4,1,3
1348,,NORTH POMO,,,,111,2,1,1,2,3,1,1,111,111,111,1,2,111,111,111,111,2,4,2,1,2,2,2,1,2,2,3,1,111,111,0,1,4,1,3
50244,,NORWAY,22804,,,8,5,7,5,5,3,2,5,3,3,3,2,3,111,111,111,2,1,5,4,2,2,2,2,2,3,2,2,3,2,4,0,3,6,4,111
8438596,,NOVASCOTIA,13140,,,8,6,7,5,5,2,2,5,3,3,3,2,3,111,111,111,2,2,4,4,3,2,2,2,2,2,2,3,3,2,4,0,111,6,4,111
12603460,,NSAW,,,,5,5,4,5,4,5,2,3,3,2,1,111,1,111,111,111,111,111,1,1,1,3,3,1,111,111,111,1,111,1,4,0,3,111,3,111
8435524,,NSENGA,22848,,,111,5,3,101,101,101,1,3,3,111,111,111,111,111,111,111,111,111,1,111,111,1,1,1,111,111,111,111,2,111,111,0,111,111,111,111
20804,,NSUNGLI,,,,111,5,4,5,4,5,2,3,3,2,1,111,111,111,111,111,1,111,2,1,1,3,3,1,2,3,3,1,111,1,111,0,2,111,111,111
61506,,NUER,22870,,,111,2,4,5,5,4,4,3,3,3,3,1,2,111,111,111,1,111,2,1,1,3,3,1,2,3,3,1,3,111,3,0,1,1,4,111
8447555,,NUNAMIUT,,,,2,2,2,4,1,3,1,1,111,111,111,1,3,111,111,111,2,1,1,3,2,2,2,2,1,2,2,3,3,111,2,0,1,5,1,3
12613188,,NUNUMA,,,,111,5,4,4,4,5,2,5,3,3,111,111,111,111,111,111,111,111,2,2,1,3,3,1,2,3,3,1,111,111,111,0,2,4,111,111
14730820,,NUORO,22925,,,7,5,7,5,4,4,3,5,3,2,2,2,1,111,111,111,2,3,5,4,1,3,111,1,2,2,2,2,111,1,4,0,4,6,4,111
8428355,,NUPE,,,,5,4,4,4,5,4,2,3,3,2,1,2,3,111,111,111,1,3,2,1,1,3,3,1,2,3,2,1,2,1,4,0,3,3,4,111
41539,,NURI,,,,5,5,8,5,4,5,3,6,3,3,3,2,1,111,111,111,2,111,2,1,1,3,3,1,2,3,3,3,111,1,4,2,2,4,111,111
20547,,NYAKYUSA,,,,3,5,4,5,4,4,2,5,2,3,3,2,3,111,111,111,1,3,2,1,111,2,2,2,2,3,3,3,2,1,2,2,3,6,2,4
8404548,,NYAMWEZI,22980,,,2,4,4,4,4,5,2,3,3,3,3,2,1,111,111,111,1,1,2,1,111,3,2,2,2,3,3,3,2,1,4,0,3,4,2,111
38723,,NYANEKA,,,,111,4,4,5,4,4,3,3,3,3,3,111,2,111,111,111,111,111,2,1,1,1,1,1,2,1,1,1,2,1,4,2,3,4,111,111
15428,,NYANJA,,,,111,5,4,5,4,3,2,3,3,2,1,2,1,111,111,111,111,111,1,1,111,1,1,1,2,1,1,3,2,1,2,0,2,4,111,111
12600388,,NYANKOLE,10682,,,3,5,4,5,4,5,3,3,3,3,3,2,1,111,111,111,111,111,2,1,111,3,2,2,2,3,3,111,2,111,5,0,4,111,2,111
32833,,NYARO,,,,111,111,3,5,4,5,2,111,111,111,111,111,111,111,111,111,111,111,2,3,3,3,1,2,2,3,1,1,111,111,2,0,111,4,111,111
4228164,,NYIMA,,,,111,4,4,5,4,5,3,5,3,3,3,1,1,111,111,111,1,111,2,1,111,3,3,1,2,3,3,3,3,1,2,0,1,111,111,111
57408,,NYORO,,,,5,5,4,5,4,4,2,5,3,3,3,2,1,111,111,111,2,111,2,1,111,3,3,1,2,3,3,1,1,1,4,2,4,4,2,4
4209732,,NYSAS,,,,111,111,3,5,5,2,2,111,111,111,111,2,1,111,111,111,111,111,1,1,1,1,1,1,2,1,1,3,111,111,2,0,111,4,111,111
39490,,OJIBWA,,,,1,2,2,4,2,1,1,1,111,111,111,1,3,111,111,111,2,1,4,3,2,3,2,2,2,3,3,1,2,111,1,1,2,111,111,111
13123,,OMAHA,,,,2,2,3,4,2,4,1,3,3,111,111,1,1,111,111,111,2,2,3,3,3,3,3,1,2,3,3,1,1,1,2,2,2,5,1,3
8426307,,ONA,23112,,,2,1,2,4,1,2,1,1,111,111,111,1,3,111,111,111,2,3,4,3,3,3,2,2,1,2,2,3,3,111,1,1,1,2,2,2
8422467,,ONTONG JAV,23123,,,111,2,3,5,5,1,1,4,2,111,111,1,1,111,111,111,2,111,4,3,1,1,2,2,111,111,111,3,2,1,2,1,1,4,1,111
6330692,,OPATA,,,,111,111,3,3,3,4,1,111,111,111,111,111,111,111,111,111,111,111,4,4,3,2,2,2,111,111,111,111,3,111,111,0,111,111,111,111
46403,,ORAON,23145,,,111,5,7,5,5,5,2,5,3,3,3,111,111,111,111,111,1,111,2,3,1,3,3,1,2,3,3,3,2,111,111,2,2,6,111,111
8447043,,OROKAIVA,23200,,,2,5,4,4,4,3,2,4,1,1,111,1,1,111,111,111,2,1,2,3,3,3,3,1,111,111,111,1,2,1,1,0,1,2,1,111
25412,,OSSET,23211,,,111,5,7,5,4,5,4,5,3,3,3,2,1,111,111,111,111,111,2,3,1,3,3,1,2,3,3,1,111,1,4,0,2,4,4,111
4244036,,OSTIAK,18431,,,111,2,2,5,2,2,3,1,111,3,1,111,3,111,111,111,2,111,2,3,3,3,3,1,2,2,111,3,1,111,3,0,1,111,4,111
11844,,OTO,,,,111,2,3,5,1,4,1,3,3,111,111,1,1,111,111,111,2,111,2,3,3,3,3,1,111,111,3,111,1,1,3,0,1,111,111,3
14719300,,OTOMI,23255,,,111,111,3,5,4,4,1,111,111,111,111,111,111,111,111,111,111,111,111,111,111,2,2,2,111,111,111,111,2,111,111,0,111,111,111,111
12591428,,OTORO,,,,111,4,4,5,3,5,2,5,3,3,3,1,2,111,111,111,1,1,2,1,111,3,3,1,2,3,3,1,2,1,3,0,2,1,111,111
8452931,,OTTAWA,,,,111,2,2,4,2,3,1,3,3,111,111,1,3,111,111,111,111,1,111,3,1,111,3,1,111,111,111,111,2,1,1,0,2,111,2,3
12633924,,OYANA,23288,,,1,3,3,4,2,4,1,3,1,111,111,1,1,111,111,111,1,1,1,2,111,2,2,2,1,2,2,3,2,2,1,0,1,1,1,1
44611,,PAEZ,13987,,,111,5,3,4,4,5,1,5,1,111,111,2,2,111,111,111,111,111,4,2,111,2,2,2,1,2,3,111,111,2,111,2,2,6,111,1
6468,,PAHARI,,,,8,5,7,5,5,5,3,5,3,3,3,2,3,111,111,111,2,3,2,3,1,3,2,2,2,3,3,3,2,111,5,0,5,6,1,111
12588356,,PAHVANT,,,,111,2,2,2,1,3,1,1,111,111,111,1,3,111,111,111,2,111,4,3,3,1,2,2,1,2,2,111,2,111,1,0,1,2,111,3
8430915,,PAIWAN,23343,,,4,5,4,5,3,4,2,3,3,1,111,2,1,111,111,111,2,111,2,3,2,3,2,2,2,2,2,2,2,1,3,0,2,4,1,2
27714,,PALAUANS,23354,,,111,5,6,5,5,2,2,4,1,1,111,1,1,111,111,111,2,1,2,3,3,1,1,2,2,1,3,1,2,1,3,2,3,4,1,3
54595,,PALAUNG,,,,2,5,4,5,5,5,2,3,3,3,1,2,2,111,111,111,111,1,2,3,3,3,2,2,111,111,111,2,3,2,1,0,2,4,1,111
37443,,PALIKUR,,,,111,5,3,5,3,2,1,3,1,111,111,1,2,111,111,111,111,111,4,4,3,3,3,1,111,111,111,111,111,1,1,1,1,6,111,111
8392516,,PANAMINT,,,,1,2,1,1,2,5,1,1,111,111,111,1,1,111,111,111,2,111,4,3,3,1,2,2,1,2,2,3,2,111,1,0,1,4,111,3
57923,,PANARE,23398,,,1,2,3,5,2,3,1,3,1,111,111,1,1,111,111,111,111,111,4,2,111,1,2,2,111,111,111,2,2,111,1,0,1,111,111,111
5188,,PANGUITCH,,,,1,2,1,1,2,4,1,1,111,111,111,1,1,111,111,111,2,111,4,3,3,111,2,2,111,111,2,3,2,111,1,0,1,111,111,3
14403,,PAPAGO,23420,,,111,2,3,2,3,5,1,6,3,111,111,1,3,111,111,111,2,111,4,2,1,3,2,2,2,3,2,3,2,2,1,1,1,1,4,3
8425539,,PARAUJANO,,,,111,5,2,2,4,1,1,1,111,111,111,1,111,111,111,111,2,1,2,3,3,2,2,2,111,111,111,2,2,2,1,0,1,111,2,111
8405572,,PARE,,,,111,5,4,5,5,5,3,5,3,3,3,111,111,111,111,111,111,111,2,1,111,3,3,1,111,111,111,111,111,1,4,0,1,4,111,111
8424772,,PARESSI,,,,1,5,3,3,3,4,1,3,1,111,111,1,111,111,111,111,2,111,4,2,1,1,2,2,111,111,111,111,2,2,2,0,1,4,1,2
4241476,,PARI,23464,,,111,5,4,5,4,5,3,3,3,3,3,111,111,111,111,111,111,111,2,111,111,3,3,1,2,3,3,111,111,111,111,0,2,111,111,111
8428612,,PASHTU,23497,,,111,5,8,5,5,5,3,6,3,3,3,2,3,111,111,111,2,3,2,3,1,3,3,1,111,111,2,111,3,1,5,0,4,111,4,111
1347,,PATHAN,23497,,,5,5,8,5,5,5,3,6,3,3,3,2,3,111,111,111,111,111,2,3,3,3,2,2,2,2,2,3,2,1,5,0,3,5,4,111
4195908,,PATWIN,,,,111,2,1,1,2,3,1,1,111,111,111,1,111,111,111,111,1,111,2,3,1,2,3,1,111,111,2,3,1,111,2,0,1,4,111,3
43843,,PAWNEE,23519,,,4,2,3,4,2,5,1,3,3,111,111,1,1,111,111,111,2,111,4,2,1,1,1,1,1,2,1,2,1,1,4,2,2,4,2,3
8440643,,PEDI,,,,4,5,4,5,4,5,3,3,3,3,3,2,1,111,111,111,1,3,2,1,111,3,3,1,2,3,3,1,2,1,1,0,3,4,111,111
8452163,,PEKANGEKUM,,,,1,2,2,3,2,2,1,1,111,111,111,1,3,111,111,111,2,1,4,3,2,3,2,2,2,3,3,1,2,1,1,0,2,111,111,111
41024,,PENDE,23563,,,111,111,3,4,5,4,2,111,111,111,111,111,111,111,111,111,111,111,4,1,111,1,1,1,111,111,1,1,1,111,4,0,111,4,111,111
4223300,,PEPEL,,,,111,5,4,5,5,3,2,3,3,3,3,111,111,111,111,111,111,1,2,1,1,3,3,1,1,2,3,111,111,111,1,0,111,111,111,111
12596036,,PIAPOCO,,,,1,5,3,5,3,3,1,3,1,111,111,1,1,111,111,111,111,2,5,1,1,3,2,2,111,111,3,3,2,2,1,0,1,111,111,111
8445763,,PIAROA,23640,,,111,2,2,3,2,2,1,3,1,111,111,1,3,111,111,111,111,111,4,3,3,1,2,2,111,111,111,3,2,111,1,0,1,111,1,111
8443971,,PICURIS,,,,3,5,3,5,3,5,1,6,3,111,111,1,3,111,111,111,111,111,4,4,3,2,2,2,111,111,111,2,3,2,1,0,1,6,1,3
4201540,,PIEGAN,,,,4,1,2,3,1,5,1,1,111,111,111,1,3,111,111,111,2,1,3,2,111,3,2,2,1,2,3,3,2,111,2,0,2,2,2,3
8436036,,PIMA,23695,,,111,5,3,2,4,4,1,6,3,111,111,1,3,111,111,111,2,111,4,3,1,3,2,2,2,3,2,3,2,2,1,0,4,4,111,3
12598852,,PIMBWE,,,,111,5,4,5,4,3,2,3,3,2,1,111,1,111,111,111,111,111,2,1,111,3,3,1,111,111,111,111,111,1,4,0,3,6,2,111
14719556,,PIRO,,,,111,111,3,5,3,2,1,111,111,111,111,111,111,111,111,111,111,111,4,3,3,1,2,2,111,111,111,111,111,111,111,0,111,111,111,111
14916,,PL.TONGA,28172,,,4,4,4,5,4,4,2,3,3,3,3,2,1,111,111,111,1,1,2,1,1,2,1,1,2,1,1,3,2,1,2,2,1,4,3,111
4213572,,PLAINS BIRA,30036,,,111,5,4,5,3,4,2,3,3,2,2,111,111,111,111,111,111,3,2,1,111,3,3,1,111,111,111,1,111,1,1,0,1,111,111,111
8395844,,PLAINS CRE,14125,,,111,1,2,3,1,3,1,1,111,111,111,1,3,111,111,111,2,1,2,3,3,3,2,2,1,2,111,3,2,111,1,0,1,4,2,3
2131524,,PLAINS SUK,30134,,,111,2,4,5,4,5,4,3,3,3,3,1,1,111,111,111,1,2,2,1,111,3,3,1,2,3,3,1,2,111,1,0,2,1,2,111
4227140,,PODOKWO,,,,3,5,4,5,5,5,2,5,3,3,3,2,2,111,111,111,2,3,2,1,111,3,3,1,2,3,3,1,111,1,1,0,2,6,2,111
8428100,,POKOMAM,,,,111,111,3,5,5,5,1,111,111,111,111,111,111,111,111,111,111,111,4,4,3,3,3,1,111,111,111,1,2,111,111,0,111,111,111,111
12599620,,POKOMO,,,,111,5,3,5,4,2,1,6,3,111,111,2,1,111,111,111,1,111,2,3,3,3,3,1,2,3,3,3,2,1,2,0,2,1,111,111
8447811,,POLAR ESKI,30049,,,1,2,2,4,2,1,1,1,111,111,111,1,3,111,111,111,1,1,4,3,3,2,2,2,1,2,2,3,3,111,1,0,1,1,1,2
10536260,,POMO,23849,,,3,2,1,2,2,2,1,1,111,111,111,1,1,111,111,111,2,111,4,3,1,2,2,2,1,2,3,3,1,2,2,0,1,2,2,3
8421699,,PONAPEANS,,,,1,5,6,5,5,2,2,4,1,1,111,1,3,111,111,111,111,1,4,3,3,1,1,1,2,1,1,3,1,1,3,2,3,4,1,111
35396,,PONCA,,,,111,2,2,3,2,4,1,3,3,111,111,1,3,111,111,111,2,1,4,3,3,3,3,1,111,111,2,111,1,1,3,0,2,4,111,3
51523,,PONDO,23882,,,111,5,4,5,5,5,4,5,3,3,3,2,1,111,111,111,111,1,2,1,1,3,3,1,2,3,3,3,2,1,2,0,3,4,1,111
6324804,,POPOI,,,,4,5,4,5,3,5,2,3,2,2,1,2,1,111,111,111,1,1,2,1,111,3,3,1,2,3,3,1,111,1,2,0,2,6,2,111
36419,,POPOLUCA,23904,,,111,5,3,5,4,4,1,3,3,111,111,1,3,111,111,111,111,111,4,2,111,3,2,2,2,3,3,111,2,2,1,0,1,6,4,2
14727492,,POTAWATOMI,,,,111,2,2,4,1,4,1,3,3,111,111,1,3,111,111,111,2,111,4,2,111,3,3,1,111,111,111,111,1,1,1,0,2,111,2,3
19012,,POTO,,,,111,5,2,5,5,1,2,3,2,2,1,2,3,111,111,111,111,1,2,1,1,3,3,1,2,3,3,1,2,1,2,0,2,4,111,111
10535236,,PUERTO RIC,23970,,,8,5,7,5,5,5,2,5,111,3,3,2,3,111,111,111,2,3,4,4,1,2,2,2,2,2,111,3,3,2,4,0,4,6,4,111
9795,,PUKAPUKA,23981,,,3,5,6,5,5,2,2,4,2,1,111,1,1,111,111,111,2,1,3,4,3,3,1,2,111,111,111,1,2,1,1,0,2,4,2,2
8408644,,PUKU,,,,111,5,4,5,4,2,2,3,2,2,1,111,111,111,111,111,111,111,2,1,111,3,3,1,2,3,3,1,111,111,4,0,2,4,111,111
6331204,,PUNAN,,,,111,111,3,5,4,4,2,111,111,111,111,111,111,111,111,111,111,111,2,3,3,111,2,2,111,111,111,111,2,111,111,0,111,111,111,111
4234564,,PUNJABI,24014,,,8,6,7,5,5,5,2,5,3,3,3,2,3,111,111,111,2,3,5,4,1,3,3,1,2,3,3,1,3,111,4,0,5,4,4,111
8436035,,PURARI,24025,,,5,5,1,2,4,3,2,4,2,1,111,1,2,111,111,111,1,111,2,2,111,3,3,1,2,3,3,1,2,1,2,0,2,4,111,111
30531,,PURUM,,,,2,5,4,5,4,5,2,3,3,3,1,2,2,111,111,111,2,3,1,3,2,3,3,1,2,3,3,3,111,1,1,0,1,1,1,111
8449859,,PUYALLUP,,,,1,2,2,2,3,1,1,1,111,111,111,1,3,111,111,111,111,2,3,2,1,3,2,2,111,111,2,3,2,2,3,0,1,5,1,3
2132292,,PUYUMA,30034,,,5,5,8,5,4,4,2,6,3,3,1,2,1,111,111,111,1,111,4,4,3,1,2,2,111,111,111,2,3,1,2,0,1,2,111,111
10525764,,QASHGAI,,,,5,1,5,5,4,5,4,2,1,3,3,2,3,111,111,111,2,111,2,4,3,3,3,1,111,111,3,111,111,111,111,0,3,4,4,111
14729540,,QUECHUA,24102; 23607; 24091; 62301; 13289,,,1,2,4,5,5,5,3,6,1,3,3,1,3,111,111,111,2,1,4,4,3,2,2,2,2,2,2,2,111,111,1,0,5,2,2,111
6342212,,QUECHUAMEZ,,,,8,5,8,5,5,5,2,6,3,3,3,2,2,111,111,111,2,1,4,4,3,2,2,2,2,2,111,3,111,111,2,0,5,6,4,111
12620100,,QUICHE,24113,,,111,5,3,5,5,5,1,3,3,111,111,1,3,111,111,111,2,3,4,3,3,3,3,1,2,3,3,1,2,111,4,0,2,2,4,111
61507,,QUILEUTE,,,,1,5,2,4,2,1,1,1,111,111,111,1,3,111,111,111,111,111,2,2,1,3,2,2,111,111,111,3,111,2,4,0,1,4,1,3
65091,,QUINAULT,,,,2,2,2,3,2,1,1,1,111,111,111,1,3,111,111,111,2,1,4,3,1,3,2,2,1,2,3,3,3,111,4,0,1,5,1,3
64067,,RAINY RIVE,,,,2,2,2,2,2,2,1,1,111,111,111,1,3,111,111,111,2,1,2,3,1,2,3,1,2,2,2,3,2,111,1,0,1,1,1,3
